code,name,screen_date,buy_date,buy_time,buy_price,sell_date,sell_time,sell_price,shares,exit_reason,buy_commission,sell_commission,stamp_tax,net_pnl,return_pct
000559.SZ,万向钱潮,20260514,20260515,09:57:00,17.1086,20260518,10:00:00,17.4013,100,FORCE_1000,5.0,5.0,1.74013,17.52987,1.0216375461867517
000960.SZ,锡业股份,20260514,20260515,10:13:00,37.3202,20260518,10:00:00,36.8416,100,FORCE_1000,5.0,5.0,3.68416,-61.54416,-1.6468779936955114
000967.SZ,盈峰环境,20260514,20260515,10:13:00,13.6568,20260518,10:00:00,13.3033,100,FORCE_1000,5.0,5.0,1.33033,-46.68033,-3.405632970496396
600663.SH,陆家嘴,20260514,20260515,10:13:00,8.104,20260518,10:00:00,7.946,100,FORCE_1000,5.0,5.0,0.7946,-26.5946,-3.261540348295316
688037.SH,芯源微,20260515,20260518,10:03:00,287.6077,20260519,10:00:00,283.0124,100,FORCE_1000,7.190193,7.07531,28.30124,-502.096743,-1.74533314020262
000039.SZ,中集集团,20260515,20260518,10:04:00,11.4467,20260519,10:00:00,11.1254,100,FORCE_1000,5.0,5.0,1.11254,-43.24254,-3.761300199187593
600105.SH,永鼎股份,20260515,20260518,10:04:00,51.2006,20260519,10:00:00,49.1204,100,FORCE_1000,5.0,5.0,4.91204,-222.93204,-4.349842538428818
601155.SH,新城控股,20260515,20260518,10:06:00,14.3572,20260519,10:00:00,14.1329,100,FORCE_1000,5.0,5.0,1.41329,-33.84329,-2.3490539452495978
688777.SH,中控技术,20260515,20260518,10:11:00,81.7308,20260519,09:31:00,85.5815,100,SELLBACK,5.0,5.0,8.55815,366.51185,4.481636887875882
688019.SH,安集科技,20260515,20260518,10:12:00,227.378,20260519,10:00:00,224.9951,100,FORCE_1000,5.68445,5.624878,22.49951,-272.098837,-1.1963814849839336
688166.SH,博瑞医药,20260515,20260518,10:13:00,61.6993,20260519,10:00:00,61.3933,100,FORCE_1000,5.0,5.0,6.13933,-46.73933,-0.7569208071994339
002335.SZ,科华数据,20260515,20260518,10:15:00,46.6109,20260519,10:00:00,45.9701,100,FORCE_1000,5.0,5.0,4.59701,-78.67701,-1.6861442878298532
000539.SZ,粤电力Ａ,20260518,20260519,09:43:00,6.7534,20260520,09:31:00,6.8697,100,SELLBACK,5.0,5.0,0.68697,0.94303,0.13861157656465886
688387.SH,信科移动-U,20260518,20260519,10:01:00,19.2196,20260520,09:33:00,19.4708,100,SELLBACK,5.0,5.0,1.94708,13.17292,0.6836114916760078
001389.SZ,广合科技,20260518,20260519,10:40:00,172.6606,20260520,09:31:00,178.8857,100,SELLBACK,5.0,5.0,17.88857,594.62143,3.4428774493285306
002436.SZ,兴森科技,20260518,20260519,10:40:00,32.5563,20260520,09:48:00,33.0604,100,SELLBACK,5.0,5.0,3.30604,37.10396,1.1379383738725337
003022.SZ,联泓新科,20260518,20260519,10:40:00,23.8419,20260520,09:31:00,24.1537,100,SELLBACK,5.0,5.0,2.41537,18.76463,0.7853971429647704
300223.SZ,君正股份,20260518,20260519,10:40:00,133.8769,20260520,09:31:00,137.823,100,SELLBACK,5.0,5.0,13.7823,370.8277,2.7688813823063176
300395.SZ,菲利华,20260518,20260519,10:40:00,129.975,20260520,09:31:00,131.6523,100,SELLBACK,5.0,5.0,13.16523,144.56477,1.1118228802153434
300604.SZ,长川科技,20260518,20260519,10:40:00,216.018,20260520,09:31:00,233.2297,100,SELLBACK,5.40045,5.830743,23.32297,1686.615838,7.805804559933168
002008.SZ,大族激光,20260519,20260520,09:34:00,140.2801,20260521,09:31:00,147.3887,100,SELLBACK,5.0,5.0,14.73887,686.12113,4.889336856454888
002244.SZ,滨江集团,20260519,20260520,09:34:00,10.5773,20260521,10:00:00,10.3368,100,FORCE_1000,5.0,5.0,1.03368,-35.08368,-3.3012787820048364
002273.SZ,水晶光电,20260519,20260520,09:34:00,38.9995,20260521,09:31:00,40.2396,100,SELLBACK,5.0,5.0,4.02396,109.98604,2.816579981817949
002429.SZ,兆驰股份,20260519,20260520,09:34:00,12.9095,20260521,09:31:00,13.6924,100,SELLBACK,5.0,5.0,1.36924,66.92076,5.163838111038235
300604.SZ,长川科技,20260519,20260520,09:34:00,229.2746,20260521,10:00:00,236.2818,100,FORCE_1000,5.731865,5.907045,23.62818,665.45291,2.9017021002453465
300751.SZ,迈为股份,20260519,20260520,09:34:00,271.1055,20260521,10:00:00,271.4142,100,FORCE_1000,6.777637,6.785355,27.14142,-9.834413,-0.036266158418944615
301611.SZ,珂玛科技,20260519,20260520,09:34:00,122.001,20260521,09:31:00,128.6069,100,SELLBACK,5.0,5.0,12.86069,637.72931,5.225105160957305
601118.SH,海南橡胶,20260519,20260520,09:48:00,6.8534,20260521,10:00:00,6.7566,100,FORCE_1000,5.0,5.0,0.67566,-20.35566,-2.948642697801084
601016.SH,节能风电,20260520,20260521,09:34:00,4.7094,20260522,10:00:00,4.5448,100,FORCE_1000,5.0,5.0,0.45448,-26.91448,-5.655015338067824
601991.SH,大唐发电,20260520,20260521,09:34:00,7.0605,20260522,10:00:00,6.7036,100,FORCE_1000,5.0,5.0,0.67036,-46.36036,-6.519985936291399
002203.SZ,海亮股份,20260520,20260521,09:35:00,21.0425,20260522,10:00:00,20.7716,100,FORCE_1000,5.0,5.0,2.07716,-39.16716,-1.8569235510252462
300017.SZ,网宿科技,20260520,20260521,09:35:00,18.019,20260522,10:00:00,16.5317,100,FORCE_1000,5.0,5.0,1.65317,-160.38317,-8.876150866124302
688281.SH,华秦科技,20260520,20260521,13:01:00,59.5248,20260522,10:00:00,58.2523,100,FORCE_1000,5.0,5.0,5.82523,-143.07523,-2.4016065517634977
300666.SZ,江丰电子,20260521,20260522,13:33:00,198.5792,20260525,10:00:00,197.5012,100,FORCE_1000,5.0,5.0,19.75012,-137.55012,-0.692496974261589
601991.SH,大唐发电,20260521,20260522,14:05:00,6.8108,20260525,09:35:00,6.9665,100,SELLBACK,5.0,5.0,0.69665,4.87335,0.7103180387126866
688676.SH,金盘科技,20260521,20260522,14:24:00,95.8344,20260525,09:31:00,99.241,100,SELLBACK,5.0,5.0,9.9241,320.7359,3.345026928259446
688313.SH,仕佳光子,20260521,20260522,14:51:00,174.5572,20260525,09:31:00,178.0227,100,SELLBACK,5.0,5.0,17.80227,318.74773,1.8255130945344749
688248.SH,南网科技,20260522,20260525,09:34:00,62.4092,20260526,10:00:00,60.9375,100,FORCE_1000,5.0,5.0,6.09375,-163.26375,-2.6139263711350766
002281.SZ,光迅科技,20260522,20260525,09:35:00,206.7633,20260526,09:31:00,218.2722,100,SELLBACK,5.169083,5.456805,21.82722,1118.436893,5.407910173911834
002409.SZ,雅克科技,20260522,20260525,09:35:00,115.8679,20260526,10:00:00,125.1074,100,FORCE_1000,5.0,5.0,12.51074,901.43926,7.7765320110181415
301611.SZ,珂玛科技,20260522,20260525,09:35:00,113.4867,20260526,10:00:00,105.917,100,FORCE_1000,5.0,5.0,10.5917,-777.5617,-6.848549411776104
688037.SH,芯源微,20260522,20260525,09:35:00,270.9595,20260526,09:31:00,287.5222,100,SELLBACK,6.773988,7.188055,28.75222,1613.555738,5.953481792989462
688099.SH,晶晨股份,20260522,20260525,09:35:00,113.4667,20260526,10:00:00,110.4547,100,FORCE_1000,5.0,5.0,11.04547,-322.24547,-2.8387494527236963
688220.SH,翱捷科技-U,20260522,20260525,09:35:00,108.3041,20260526,09:31:00,111.7721,100,SELLBACK,5.0,5.0,11.17721,325.62279,3.0051727622674176
300115.SZ,长盈精密,20260522,20260525,10:02:00,36.8784,20260526,10:00:00,37.2114,100,FORCE_1000,5.0,5.0,3.72114,19.57886,0.5301843567552345
002407.SZ,多氟多,20260525,20260526,09:34:00,38.9395,20260527,10:00:00,36.6317,100,FORCE_1000,5.0,5.0,3.66317,-244.44317,-6.269461521691737
002831.SZ,裕同科技,20260525,20260526,09:34:00,27.5878,20260527,10:00:00,26.8401,100,FORCE_1000,5.0,5.0,2.68401,-87.45401,-3.1642898494091423
300054.SZ,鼎龙股份,20260525,20260526,09:34:00,81.2506,20260527,10:00:00,78.4907,100,FORCE_1000,5.0,5.0,7.84907,-293.83907,-3.6142300302826795
000032.SZ,深桑达Ａ,20260525,20260526,10:09:00,18.3842,20260527,10:00:00,18.026,100,FORCE_1000,5.0,5.0,1.8026,-47.6226,-2.583383059747643
000559.SZ,万向钱潮,20260525,20260526,10:32:00,17.6115,20260527,10:00:00,17.5012,100,FORCE_1000,5.0,5.0,1.75012,-22.78012,-1.2898179656314583
300001.SZ,特锐德,20260525,20260526,13:10:00,37.1898,20260527,09:31:00,37.9131,100,SELLBACK,5.0,5.0,3.79131,58.53869,1.5719388933345506
300763.SZ,锦浪科技,20260526,20260527,09:34:00,113.1565,20260528,10:00:00,119.5402,100,FORCE_1000,5.0,5.0,11.95402,616.41598,5.445058190121592
600563.SH,法拉电子,20260526,20260527,09:34:00,170.4752,20260528,10:00:00,167.4063,100,FORCE_1000,5.0,5.0,16.74063,-333.63063,-1.9564887183829722
603156.SH,养元饮品,20260526,20260527,09:34:00,45.3026,20260528,10:00:00,42.8186,100,FORCE_1000,5.0,5.0,4.28186,-262.68186,-5.7919911978585565
688169.SH,石头科技,20260526,20260527,10:00:00,120.0333,20260528,10:00:00,116.8149,100,FORCE_1000,5.0,5.0,11.68149,-343.52149,-2.8606932854110436
688099.SH,晶晨股份,20260526,20260527,10:06:00,115.8479,20260528,10:00:00,114.0529,100,FORCE_1000,5.0,5.0,11.40529,-200.90529,-1.7334679058032976
000921.SZ,海信家电,20260622,20260623,09:34:00,26.1181,20260624,10:00:00,25.902,100,FORCE_1000,5.0,5.0,2.5902,-34.2002,-1.3069424222622201
001696.SZ,宗申动力,20260622,20260623,09:34:00,25.0025,20260624,10:00:00,21.8291,100,FORCE_1000,5.0,5.0,2.18291,-329.52291,-13.153294481588665
002085.SZ,万丰奥威,20260622,20260623,09:34:00,12.8864,20260624,10:00:00,12.5137,100,FORCE_1000,5.0,5.0,1.25137,-48.52137,-3.750762963421044
603225.SH,新凤鸣,20260622,20260623,09:34:00,21.6508,20260624,10:00:00,21.0395,100,FORCE_1000,5.0,5.0,2.10395,-73.23395,-3.3747119921846194
001389.SZ,广合科技,20260622,20260623,09:35:00,187.5081,20260624,10:00:00,183.4226,100,FORCE_1000,5.0,5.0,18.34226,-436.89226,-2.3293702591357026
601991.SH,大唐发电,20260622,20260623,09:35:00,8.1511,20260624,10:00:00,7.8931,100,FORCE_1000,5.0,5.0,0.78931,-36.58931,-4.461512480033167
605358.SH,立昂微,20260622,20260623,09:35:00,68.4642,20260624,10:00:00,67.2164,100,FORCE_1000,5.0,5.0,6.72164,-141.50164,-2.0652892393109754
688772.SH,珠海冠宇,20260622,20260623,09:35:00,19.97,20260624,10:00:00,19.4003,100,FORCE_1000,5.0,5.0,1.94003,-68.91003,-3.442059440559441
300666.SZ,江丰电子,20260623,20260624,10:16:00,296.0179,20260625,09:31:00,316.1852,100,SELLBACK,7.400448,7.90463,31.61852,1969.806402,6.652685778399311
600601.SH,方正科技,20260623,20260624,10:27:00,13.4467,20260625,09:43:00,13.6096,100,SELLBACK,5.0,5.0,1.36096,4.92904,0.365203346003097
300395.SZ,菲利华,20260623,20260624,10:52:00,130.9068,20260625,09:31:00,134.7976,100,SELLBACK,5.0,5.0,13.47976,365.60024,2.7917621688984458
688343.SH,云天励飞-U,20260623,20260624,10:54:00,71.7659,20260625,09:31:00,75.4966,100,SELLBACK,5.0,5.0,7.54966,355.52034,4.950440501337447
002851.SZ,麦格米特,20260623,20260624,11:09:00,169.3746,20260625,09:31:00,174.2084,100,SELLBACK,5.0,5.0,17.42084,455.95916,2.691221699800383
600563.SH,法拉电子,20260623,20260624,11:09:00,174.2571,20260625,09:31:00,186.9193,100,SELLBACK,5.0,5.0,18.69193,1237.52807,7.099699725369765
000034.SZ,神州数码,20260624,20260625,09:34:00,27.7739,20260626,10:00:00,27.926,100,FORCE_1000,5.0,5.0,2.7926,2.4174,0.08688214089326082
000960.SZ,锡业股份,20260624,20260625,09:34:00,46.7934,20260626,10:00:00,45.4872,100,FORCE_1000,5.0,5.0,4.54872,-145.16872,-3.0990218472613003
001696.SZ,宗申动力,20260624,20260625,09:34:00,24.5223,20260626,10:00:00,25.0375,100,FORCE_1000,5.0,5.0,2.50375,39.01625,1.5878143275151289
002138.SZ,顺络电子,20260624,20260625,09:34:00,69.2646,20260626,10:00:00,70.6347,100,FORCE_1000,5.0,5.0,7.06347,119.94653,1.7304655873365784
002203.SZ,海亮股份,20260624,20260625,09:34:00,24.2841,20260626,10:00:00,22.9805,100,FORCE_1000,5.0,5.0,2.29805,-142.65805,-5.86247488092841
002436.SZ,兴森科技,20260624,20260625,09:34:00,50.6253,20260626,10:00:00,53.7331,100,FORCE_1000,5.0,5.0,5.37331,295.40669,5.82940189796607
002850.SZ,科达利,20260624,20260625,09:34:00,187.0835,20260626,10:00:00,182.4887,100,FORCE_1000,5.0,5.0,18.24887,-487.72887,-2.6063151172825814
000415.SZ,渤海租赁,20260624,20260625,09:53:00,4.2321,20260626,09:31:00,4.3734,100,SELLBACK,5.0,5.0,0.43734,3.69266,0.8623479134069733
002056.SZ,横店东磁,20260625,20260626,09:34:00,30.9555,20260629,10:00:00,28.7056,100,FORCE_1000,5.0,5.0,2.87056,-237.86056,-7.671560207060037
003022.SZ,联泓新科,20260625,20260626,10:01:00,27.7067,20260629,10:00:00,26.077,100,FORCE_1000,5.0,5.0,2.6077,-175.5777,-6.325597063051442
000733.SZ,振华科技,20260625,20260626,10:15:00,59.0495,20260629,09:31:00,60.3294,100,SELLBACK,5.0,5.0,6.03294,111.95706,1.894382524386839
000060.SZ,中金岭南,20260626,20260629,09:34:00,7.8989,20260630,10:00:00,7.4313,100,FORCE_1000,5.0,5.0,0.74313,-57.50313,-7.2340990577312585
000960.SZ,锡业股份,20260626,20260629,09:34:00,46.3332,20260630,10:00:00,41.5092,100,FORCE_1000,5.0,5.0,4.15092,-496.55092,-10.7054045430242
002203.SZ,海亮股份,20260626,20260629,09:34:00,22.093,20260630,10:00:00,21.971,100,FORCE_1000,5.0,5.0,2.1971,-24.3971,-1.1017974077586594
300037.SZ,新宙邦,20260626,20260629,09:34:00,86.3632,20260630,10:00:00,82.5787,100,FORCE_1000,5.0,5.0,8.25787,-396.70787,-4.590824897122199
300390.SZ,天华新能,20260626,20260629,09:34:00,84.836,20260630,10:00:00,86.5167,100,FORCE_1000,5.0,5.0,8.65167,149.41833,1.760223476191598
300679.SZ,电连技术,20260626,20260629,09:34:00,62.9715,20260630,10:00:00,56.4118,100,FORCE_1000,5.0,5.0,5.64118,-671.61118,-10.656858056377585
300475.SZ,香农芯创,20260629,20260630,09:54:00,289.1023,20260701,10:00:00,294.6704,100,FORCE_1000,7.227558,7.36676,29.46704,512.748642,1.7731456542486188
600498.SH,烽火通信,20260629,20260630,09:54:00,72.109,20260701,09:31:00,73.7522,100,SELLBACK,5.0,5.0,7.37522,146.94478,2.036402666334068
688099.SH,晶晨股份,20260629,20260630,10:08:00,102.1811,20260701,10:00:00,101.8491,100,FORCE_1000,5.0,5.0,10.18491,-53.38491,-0.522198332992602
688777.SH,中控技术,20260629,20260630,10:08:00,115.2776,20260701,09:31:00,120.8186,100,SELLBACK,5.0,5.0,12.08186,532.01814,4.613103368144313
000415.SZ,渤海租赁,20260629,20260630,10:11:00,4.032,20260701,10:00:00,4.028,100,FORCE_1000,5.0,5.0,0.4028,-10.8028,-2.646447819696227
002312.SZ,川发龙蟒,20260629,20260630,10:11:00,9.1218,20260701,09:35:00,9.306,100,SELLBACK,5.0,5.0,0.9306,7.4894,0.8165681763666891
300487.SZ,蓝晓科技,20260629,20260630,10:11:00,56.2451,20260701,09:31:00,62.1337,100,SELLBACK,5.0,5.0,6.21337,572.64663,10.172228666438109
600378.SH,昊华科技,20260629,20260630,10:11:00,72.6663,20260701,10:00:00,75.3423,100,FORCE_1000,5.0,5.0,7.53423,250.06577,3.4389231850355415
000032.SZ,深桑达Ａ,20260630,20260701,09:34:00,24.7324,20260702,10:00:00,22.9585,100,FORCE_1000,5.0,5.0,2.29585,-189.68585,-7.654054893795598
000519.SZ,中兵红箭,20260630,20260701,09:34:00,21.1606,20260702,10:00:00,20.3998,100,FORCE_1000,5.0,5.0,2.03998,-88.11998,-4.154525567404977
002831.SZ,裕同科技,20260630,20260701,09:34:00,36.2181,20260702,10:00:00,32.6936,100,FORCE_1000,5.0,5.0,3.26936,-365.71936,-10.083774997863136
000050.SZ,深天马Ａ,20260630,20260701,09:35:00,9.7149,20260702,10:00:00,9.1954,100,FORCE_1000,5.0,5.0,0.91954,-62.86954,-6.438318876793413
002601.SZ,龙佰集团,20260630,20260701,10:37:00,17.1086,20260702,09:43:00,17.314,100,SELLBACK,5.0,5.0,1.7314,8.8086,0.5133635611296959
002601.SZ,龙佰集团,20260701,20260702,10:11:00,16.8184,20260703,10:00:00,16.9315,100,FORCE_1000,5.0,5.0,1.69315,-0.38315,-0.022714068909914394
300548.SZ,长芯博创,20260701,20260702,10:11:00,234.8874,20260703,10:00:00,223.828,100,FORCE_1000,5.872185,5.5957,22.3828,-1139.790685,-4.8512853756645224
600909.SH,华安证券,20260701,20260702,10:14:00,11.7559,20260703,10:00:00,10.8846,100,FORCE_1000,5.0,5.0,1.08846,-98.21846,-8.319438585791849
688777.SH,中控技术,20260701,20260702,10:14:00,109.2546,20260703,10:00:00,102.7186,100,FORCE_1000,5.0,5.0,10.27186,-673.87186,-6.165082347860932
002821.SZ,凯莱英,20260701,20260702,10:53:00,155.0775,20260703,09:31:00,157.0442,100,SELLBACK,5.0,5.0,15.70442,170.96558,1.1020971781276692
002281.SZ,光迅科技,20260701,20260702,11:11:00,221.4407,20260703,10:00:00,218.0809,100,FORCE_1000,5.536017,5.452022,21.80809,-368.77613,-1.6649331356442039
300136.SZ,信维通信,20260701,20260702,11:11:00,105.0666,20260703,10:00:00,102.0989,100,FORCE_1000,5.0,5.0,10.20989,-316.97989,-3.01550744601709
688347.SH,华虹宏力,20260701,20260702,11:11:00,299.776,20260703,10:00:00,282.9984,100,FORCE_1000,7.4944,7.07496,28.29984,-1720.6292,-5.738281751082297
000021.SZ,深科技,20260703,20260706,10:43:00,53.7168,20260707,09:56:00,54.4183,100,SELLBACK,5.0,5.0,5.44183,54.70817,1.017508388075913
001389.SZ,广合科技,20260703,20260706,10:43:00,188.2484,20260707,09:31:00,192.0659,100,SELLBACK,5.0,5.0,19.20659,352.54341,1.8722591907313073
002138.SZ,顺络电子,20260703,20260706,10:43:00,61.0005,20260707,09:41:00,61.7073,100,SELLBACK,5.0,5.0,6.17073,54.50927,0.8928554229695087
002430.SZ,杭氧股份,20260703,20260706,10:43:00,26.6733,20260707,10:00:00,26.1669,100,FORCE_1000,5.0,5.0,2.61669,-63.25669,-2.3670987490317437
300054.SZ,鼎龙股份,20260703,20260706,10:43:00,87.5555,20260707,09:31:00,89.6054,100,SELLBACK,5.0,5.0,8.96054,186.02946,2.1234906484181932
300285.SZ,国瓷材料,20260703,20260706,10:43:00,88.2941,20260707,09:38:00,89.3159,100,SELLBACK,5.0,5.0,8.93159,83.24841,0.942319973829605
300567.SZ,精测电子,20260703,20260706,10:43:00,257.8397,20260707,09:31:00,265.6011,100,SELLBACK,6.445993,6.640027,26.56011,736.49387,2.8556882146227367
300604.SZ,长川科技,20260703,20260706,10:43:00,293.7468,20260707,09:31:00,297.5531,100,SELLBACK,7.34367,7.438827,29.75531,336.092192,1.14387012880655
300567.SZ,精测电子,20260706,20260707,10:11:00,270.6352,20260708,09:31:00,282.3959,100,SELLBACK,6.76588,7.059897,28.23959,1134.004632,4.189112139513171
300570.SZ,太辰光,20260706,20260707,10:11:00,211.7058,20260708,10:00:00,211.964,100,FORCE_1000,5.292645,5.2991,21.1964,-5.968145,-0.02818370274534676
301526.SZ,国际复材,20260706,20260707,10:11:00,40.8704,20260708,09:31:00,41.4378,100,SELLBACK,5.0,5.0,4.14378,42.59622,1.04095316761322
000783.SZ,长江证券,20260706,20260707,10:16:00,9.3847,20260708,10:00:00,9.1754,100,FORCE_1000,5.0,5.0,0.91754,-31.84754,-3.375575270013885
600363.SH,联创光电,20260706,20260707,10:16:00,33.4067,20260708,10:00:00,31.894,100,FORCE_1000,5.0,5.0,3.1894,-164.4594,-4.915589403617212
600909.SH,华安证券,20260706,20260707,10:16:00,9.8949,20260708,10:00:00,9.3253,100,FORCE_1000,5.0,5.0,0.93253,-67.89253,-6.826869048456998
300024.SZ,机器人,20260706,20260707,10:18:00,17.0385,20260708,10:00:00,15.902,100,FORCE_1000,5.0,5.0,1.5902,-125.2402,-7.328917107996606
001389.SZ,广合科技,20260706,20260707,10:43:00,185.7372,20260708,10:00:00,183.1527,100,FORCE_1000,5.0,5.0,18.31527,-286.76527,-1.543514677006812
300487.SZ,蓝晓科技,20260709,20260710,09:36:00,82.041,20260713,10:00:00,81.4792,100,FORCE_1000,5.0,5.0,8.14792,-74.32792,-0.9054332387228808
600885.SH,宏发股份,20260709,20260710,09:36:00,36.118,20260713,10:00:00,33.993,100,FORCE_1000,5.0,5.0,3.3993,-225.8993,-6.245833333333333
600988.SH,赤峰黄金,20260709,20260710,09:36:00,31.1656,20260713,10:00:00,31.5242,100,FORCE_1000,5.0,5.0,3.15242,22.70758,0.7274433296172427
300003.SZ,乐普医疗,20260709,20260710,09:37:00,11.8459,20260713,10:00:00,12.2239,100,FORCE_1000,5.0,5.0,1.22239,26.57761,2.234182365352768
600499.SH,科达制造,20260709,20260710,09:37:00,15.0375,20260713,10:00:00,14.023,100,FORCE_1000,5.0,5.0,1.4023,-112.8523,-7.479854183927091
600879.SH,航天电子,20260709,20260710,09:37:00,20.5919,20260713,10:00:00,20.8895,100,FORCE_1000,5.0,5.0,2.08895,17.67105,0.8560767177440062
601156.SH,东航物流,20260709,20260710,09:37:00,15.7309,20260713,10:00:00,15.8751,100,FORCE_1000,5.0,5.0,1.58751,2.83249,0.17948849558643679
000415.SZ,渤海租赁,20260709,20260710,09:38:00,4.3021,20260713,10:00:00,4.1379,100,FORCE_1000,5.0,5.0,0.41379,-26.83379,-6.165710806277429
000887.SZ,中鼎股份,20260817,20260818,09:34:00,20.8728,20260819,09:31:00,21.8672,100,SELLBACK,5.0,5.0,2.18672,87.25328,4.170248723880169
600298.SH,安琪酵母,20260817,20260818,09:34:00,41.8909,20260819,10:00:00,42.059,100,FORCE_1000,5.0,5.0,4.2059,2.6041,0.06208975010073699
600663.SH,陆家嘴,20260817,20260818,09:34:00,9.5748,20260819,10:00:00,9.4853,100,FORCE_1000,5.0,5.0,0.94853,-19.89853,-2.0674226996924614
300763.SZ,锦浪科技,20260817,20260818,09:35:00,64.7824,20260819,10:00:00,64.8176,100,FORCE_1000,5.0,5.0,6.48176,-12.96176,-0.19992719689537947
603341.SH,龙旗科技,20260817,20260818,09:36:00,38.7494,20260819,10:00:00,37.1314,100,FORCE_1000,5.0,5.0,3.71314,-175.51314,-4.523604488729207
002131.SZ,利欧股份,20260817,20260818,09:39:00,5.1981,20260819,10:00:00,4.7076,100,FORCE_1000,5.0,5.0,0.47076,-59.52076,-11.34139212286351
300058.SZ,蓝色光标,20260817,20260818,09:40:00,15.1476,20260819,10:00:00,14.1429,100,FORCE_1000,5.0,5.0,1.41429,-111.88429,-7.361970969100384
300676.SZ,华大基因,20260817,20260818,09:45:00,39.1667,20260819,10:00:00,38.2709,100,FORCE_1000,5.0,5.0,3.82709,-103.40709,-2.636812633393427
002131.SZ,利欧股份,20260819,20260820,09:52:00,4.6423,20260821,10:00:00,4.6177,100,FORCE_1000,5.0,5.0,0.46177,-12.92177,-2.7538243505317226
002407.SZ,多氟多,20260819,20260820,09:52:00,36.2081,20260821,10:00:00,35.962,100,FORCE_1000,5.0,5.0,3.5962,-38.2062,-1.053728684073352
301611.SZ,珂玛科技,20260819,20260820,09:52:00,102.9414,20260821,10:00:00,99.4303,100,FORCE_1000,5.0,5.0,9.94303,-371.05303,-3.602757414696761
603308.SH,应流股份,20260819,20260820,09:52:00,46.2531,20260821,10:00:00,44.4378,100,FORCE_1000,5.0,5.0,4.44378,-195.97378,-4.232411652783507
688615.SH,合合信息,20260819,20260820,09:52:00,99.0795,20260821,10:00:00,101.939,100,FORCE_1000,5.0,5.0,10.1939,265.7561,2.6808982189963637
000032.SZ,深桑达Ａ,20260819,20260820,09:55:00,14.3099,20260821,09:43:00,14.618,100,SELLBACK,5.0,5.0,1.4618,19.3482,1.3473770708709671
002624.SZ,完美世界,20260819,20260820,09:55:00,11.0955,20260821,10:00:00,11.1044,100,FORCE_1000,5.0,5.0,1.11044,-10.22044,-0.9170014804181059
603119.SH,浙江荣泰,20260819,20260820,09:55:00,49.0311,20260821,10:00:00,49.2853,100,FORCE_1000,5.0,5.0,4.92853,10.49147,0.21375784161316674
300017.SZ,网宿科技,20260820,20260821,09:53:00,15.5077,20260824,10:00:00,15.0825,100,FORCE_1000,5.0,5.0,1.50825,-54.02825,-3.472765897272733
300567.SZ,精测电子,20260820,20260821,10:18:00,217.4887,20260824,09:31:00,222.6556,100,SELLBACK,5.437218,5.56639,22.26556,483.420832,2.2221844491150597
000032.SZ,深桑达Ａ,20260820,20260821,10:56:00,14.5273,20260824,09:31:00,14.6979,100,SELLBACK,5.0,5.0,1.46979,5.59021,0.38348733990519507
002126.SZ,银轮股份,20260820,20260821,10:56:00,40.2701,20260824,10:00:00,40.1199,100,FORCE_1000,5.0,5.0,4.01199,-29.03199,-0.7200376487161491
002138.SZ,顺络电子,20260820,20260821,10:56:00,49.4547,20260824,10:00:00,47.8261,100,FORCE_1000,5.0,5.0,4.78261,-177.64261,-3.588398879298329
002281.SZ,光迅科技,20260820,20260821,10:56:00,180.9704,20260824,10:00:00,170.005,100,FORCE_1000,5.0,5.0,17.0005,-1123.5405,-6.206706536942798
002436.SZ,兴森科技,20260820,20260821,10:56:00,34.9575,20260824,10:00:00,33.1834,100,FORCE_1000,5.0,5.0,3.31834,-190.72834,-5.448213668499607
003031.SZ,中瓷电子,20260820,20260821,10:56:00,138.5092,20260824,09:31:00,143.145,100,SELLBACK,5.0,5.0,14.3145,439.2655,3.1702369817377694
000831.SZ,中国稀土,20260821,20260824,09:34:00,59.3597,20260825,10:00:00,57.3713,100,FORCE_1000,5.0,5.0,5.73713,-214.57713,-3.61181978700448
003031.SZ,中瓷电子,20260821,20260824,09:34:00,142.5312,20260825,10:00:00,126.6167,100,FORCE_1000,5.0,5.0,12.66167,-1614.11167,-11.320648654941886
300223.SZ,君正股份,20260821,20260824,09:34:00,136.9384,20260825,10:00:00,131.1944,100,FORCE_1000,5.0,5.0,13.11944,-597.51944,-4.361825088839639
688114.SH,华大智造,20260826,20260827,11:08:00,69.5025,20260828,09:32:00,70.9634,100,SELLBACK,5.0,5.0,7.09634,128.99366,1.8546229107508718
003031.SZ,中瓷电子,20260826,20260827,13:17:00,131.0355,20260828,09:32:00,132.481,100,SELLBACK,5.0,5.0,13.2481,121.3019,0.9253647428586685
000703.SZ,恒逸石化,20260826,20260827,13:52:00,19.197,20260828,10:00:00,18.9705,100,FORCE_1000,5.0,5.0,1.89705,-34.54705,-1.7949316776640516
000887.SZ,中鼎股份,20260827,20260828,09:34:00,21.4607,20260831,10:00:00,21.0695,100,FORCE_1000,5.0,5.0,2.10695,-51.22695,-2.381463643675009
688114.SH,华大智造,20260827,20260828,09:34:00,69.5848,20260831,10:00:00,62.9785,100,FORCE_1000,5.0,5.0,6.29785,-676.92785,-9.721114299172253
003031.SZ,中瓷电子,20260827,20260828,09:47:00,131.7058,20260831,10:00:00,127.916,100,FORCE_1000,5.0,5.0,12.7916,-401.7716,-3.049365568726386
