date,total_asset,cash,market_value,positions_count,benchmark
2023-05-16,11669985.43546,39539.43545999937,11630446.0,5,6110.8271
2023-05-17,11778743.43546,39539.43545999937,11739204.0,5,6122.0518
2023-05-18,11775441.43546,39539.43545999937,11735902.0,5,6128.1762
2023-05-19,11751457.43546,39539.43545999937,11711918.0,5,6117.0833
2023-05-22,11913221.43546,39539.43545999937,11873682.0,5,6115.3151
2023-05-23,11720895.43546,39539.43545999937,11681356.0,5,6052.4297
2023-05-24,11635547.43546,39539.43545999937,11596008.0,5,6005.7913
2023-05-25,11699909.43546,39539.43545999937,11660370.0,5,5988.1885
2023-05-26,11741322.43546,39539.43545999937,11701783.0,5,6034.9834
2023-05-29,11778916.43546,39539.43545999937,11739377.0,5,6025.1552
2023-05-30,11735767.43546,39539.43545999937,11696228.0,5,6061.3089
2023-05-31,11660893.43546,39539.43545999937,11621354.0,5,6047.8021
2023-06-01,11503776.43546,39539.43545999937,11464237.0,5,6051.4603
2023-06-02,11527704.43546,39539.43545999937,11488165.0,5,6105.2181
2023-06-05,11507212.43546,39539.43545999937,11467673.0,5,6097.1059
2023-06-06,11128561.43546,39539.43545999937,11089022.0,5,5983.4202
2023-06-07,11064726.43546,39539.43545999937,11025187.0,5,5987.011
2023-06-08,11030928.43546,39539.43545999937,10991389.0,5,5966.1477
2023-06-09,11162534.43546,39539.43545999937,11122995.0,5,6009.5826
2023-06-12,11167530.43546,39539.43545999937,11127991.0,5,6027.7122
2023-06-13,11132769.43546,39539.43545999937,11093230.0,5,6044.0371
2023-06-14,11079455.43546,39539.43545999937,11039916.0,5,6044.0766
2023-06-15,11211815.43546,39539.43545999937,11172276.0,5,6096.8075
2023-06-16,11264216.43546,39539.43545999937,11224677.0,5,6148.0125
2023-06-19,11350654.43546,39539.43545999937,11311115.0,5,6131.3849
2023-06-20,11522069.43546,39539.43545999937,11482530.0,5,6126.1133
2023-06-21,11566608.43546,39539.43545999937,11527069.0,5,5990.8455
2023-06-26,11437890.43546,39539.43545999937,11398351.0,5,5887.0324
2023-06-27,11684896.43546,39539.43545999937,11645357.0,5,5948.0029
2023-06-28,11761365.43546,39539.43545999937,11721826.0,5,5942.3112
2023-06-29,11827619.43546,39539.43545999937,11788080.0,5,5940.5782
2023-06-30,11892409.43546,39539.43545999937,11852870.0,5,5998.7293
2023-07-03,11964745.43546,39539.43545999937,11925206.0,5,6042.3122
2023-07-04,11197015.43546,39539.43545999937,11157476.0,5,6055.2577
2023-07-05,11199453.43546,39539.43545999937,11159914.0,5,6020.8212
2023-07-06,11108622.43546,39539.43545999937,11069083.0,5,5988.5525
2023-07-07,11169558.43546,39539.43545999937,11130019.0,5,5961.6057
2023-07-10,11153834.43546,39539.43545999937,11114295.0,5,5984.2814
2023-07-11,11257958.43546,39539.43545999937,11218419.0,5,6029.2318
2023-07-12,11554175.43546,39539.43545999937,11514636.0,5,5962.7938
2023-07-13,11544936.43546,39539.43545999937,11505397.0,5,6044.0583
2023-07-14,11480326.43546,39539.43545999937,11440787.0,5,6030.5188
2023-07-17,11365737.43546,39539.43545999937,11326198.0,5,6012.6895
2023-07-18,11608423.43546,39539.43545999937,11568884.0,5,6001.7998
2023-07-19,11421967.43546,39539.43545999937,11382428.0,5,5993.4126
2023-07-20,11215312.43546,39539.43545999937,11175773.0,5,5925.4843
2023-07-21,10936539.43546,39539.43545999937,10897000.0,5,5925.6255
2023-07-24,10819262.43546,39539.43545999937,10779723.0,5,5916.7141
2023-07-25,10899009.43546,39539.43545999937,10859470.0,5,6016.6312
2023-07-26,10756653.43546,39539.43545999937,10717114.0,5,6001.5402
2023-07-27,10776483.43546,39539.43545999937,10736944.0,5,5961.1843
2023-07-28,10889821.43546,39539.43545999937,10850282.0,5,6043.2438
2023-07-31,10934602.43546,39539.43545999937,10895063.0,5,6088.2431
2023-08-01,10928747.43546,39539.43545999937,10889208.0,5,6098.8789
2023-08-02,10972426.43546,39539.43545999937,10932887.0,5,6077.4645
2023-08-03,10960865.43546,39539.43545999937,10921326.0,5,6098.6868
2023-08-04,10998220.43546,39539.43545999937,10958681.0,5,6128.556
2023-08-07,10976471.43546,39539.43545999937,10936932.0,5,6090.7307
2023-08-08,10913864.43546,39539.43545999937,10874325.0,5,6066.1019
2023-08-09,10777034.43546,39539.43545999937,10737495.0,5,6021.7506
2023-08-10,10825533.43546,39539.43545999937,10785994.0,5,6031.7105
2023-08-11,10651051.43546,39539.43545999937,10611512.0,5,5913.3502
2023-08-14,10701677.43546,39539.43545999937,10662138.0,5,5916.8029
2023-08-15,10619973.43546,39539.43545999937,10580434.0,5,5879.7782
2023-08-16,10518314.43546,39539.43545999937,10478775.0,5,5833.2155
2023-08-17,10724835.43546,39539.43545999937,10685296.0,5,5874.3609
2023-08-18,10648740.43546,39539.43545999937,10609201.0,5,5777.7972
2023-08-21,10551685.43546,39539.43545999937,10512146.0,5,5710.7783
2023-08-22,10578137.43546,39539.43545999937,10538598.0,5,5741.0606
2023-08-23,10439127.43546,39539.43545999937,10399588.0,5,5629.4999
2023-08-24,10329958.43546,39539.43545999937,10290419.0,5,5652.6729
2023-08-25,10279013.43546,39539.43545999937,10239474.0,5,5581.2116
2023-08-28,10413548.43546,39539.43545999937,10374009.0,5,5644.1405
2023-08-29,10636384.43546,39539.43545999937,10596845.0,5,5770.3155
2023-08-30,10619903.43546,39539.43545999937,10580364.0,5,5775.1534
2023-08-31,10542094.43546,39539.43545999937,10502555.0,5,5739.3984
2023-09-01,10572817.43546,39539.43545999937,10533278.0,5,5750.8027
2023-09-04,10725397.43546,39539.43545999937,10685858.0,5,5829.784
2023-09-05,10671281.43546,39539.43545999937,10631742.0,5,5788.7149
2023-09-06,10709280.43546,39539.43545999937,10669741.0,5,5790.3806
2023-09-07,10520282.43546,39539.43545999937,10480743.0,5,5702.7008
2023-09-08,10573852.43546,39539.43545999937,10534313.0,5,5708.6227
2023-09-11,10657505.43546,39539.43545999937,10617966.0,5,5774.7305
2023-09-12,10615636.43546,39539.43545999937,10576097.0,5,5770.9259
2023-09-13,10522267.43546,39539.43545999937,10482728.0,5,5715.3973
2023-09-14,10493935.43546,39539.43545999937,10454396.0,5,5702.102
2023-09-15,10458822.43546,39539.43545999937,10419283.0,5,5704.6632
2023-09-18,10511163.43546,39539.43545999937,10471624.0,5,5719.6887
2023-09-19,10487716.43546,39539.43545999937,10448177.0,5,5687.9007
2023-09-20,10385947.43546,39539.43545999937,10346408.0,5,5651.0062
2023-09-21,10327108.43546,39539.43545999937,10287569.0,5,5611.9186
2023-09-22,10448341.43546,39539.43545999937,10408802.0,5,5698.8168
2023-09-25,10362117.43546,39539.43545999937,10322578.0,5,5666.6642
2023-09-26,10390546.43546,39539.43545999937,10351007.0,5,5646.6544
2023-09-27,10416271.43546,39539.43545999937,10376732.0,5,5674.3451
2023-09-28,10482079.43546,39539.43545999937,10442540.0,5,5690.7697
2023-10-09,10503696.43546,39539.43545999937,10464157.0,5,5658.0832
2023-10-10,10414837.43546,39539.43545999937,10375298.0,5,5630.3714
2023-10-11,10291797.43546,39539.43545999937,10252258.0,5,5629.7886
2023-10-12,10327214.43546,39539.43545999937,10287675.0,5,5671.6419
2023-10-13,10201078.43546,39539.43545999937,10161539.0,5,5633.3831
2023-10-16,10226324.43546,39539.43545999937,10186785.0,5,5580.6666
2023-10-17,10208393.43546,39539.43545999937,10168854.0,5,5595.3423
2023-10-18,10038532.43546,39539.43545999937,9998993.0,5,5524.5988
